"Double 
Checked?",survey_date,spawn_start_date,spawn_end_date,region,side,map#,point_id,location,weather,time_start,time_end,tide_time_start ,tide_time_end,tide_start,tide_end,method,water_conditions,max_vert_visibility_m,sea_conditions,length_m,average_width_m,grass_layers,grass_%substrate,RW_layers,RW_%substrate,kelp_layers,kelp_%substrate,BA_layers,BA_%substrate,LR_layers,LR_%substrate,SR_layers,SR_%substrate,RK_layers,RK_%substrate,O,O_%substrate,Other substrate details ,estimated%_of_spawn_area_bare,notes,Source
TRUE,3/24/2003,3/14/2003,3/15/2003,Wakeman Sound,east_side,,E8,,,12:30,,,,3.9,,,,,,702,6,,,4,0.9,,,,,,,,,2,0.1,,,,0.1,1st spawn east side,
TRUE,3/24/2003,3/14/2003,3/15/2003,Wakeman Sound,east_side,,E9,,,12:30,,,,3.9,,,,,,450,15,,,4,0.8,,,,,,,,,2,0.1,2,0.1,,0.1,1st spawn east side,
TRUE,3/24/2003,3/14/2003,3/15/2003,Wakeman Sound,east_side,,E10,,,12:30,,,,3.9,,,,,,963,4,,,3,0.7,,,,,,,,,2,0.2,1.5,0.05,,0.1,1st spawn east side,
TRUE,3/24/2003,3/14/2003,3/15/2003,Wakeman Sound,east_side,,E11,,,12:30,,,,3.9,,,,,,991,2,,,1.5,0.8,,,,,,,,,1,0.2,,,,0.3,1st spawn east side,
TRUE,4/3/2003,3/29/2003,,Beaver Harbour,,,BH1,,sunny,8:22,,,,3.7,,"walk, boat, viewer, rake, hipchain",clear,5,calm,122,8,,,0.5,0.7,,,1,0.3,,,,,,,,,,0.1,,
TRUE,4/3/2003,3/29/2003,,Beaver Harbour,,,BH2,,sunny,8:22,,,,3.7,,"walk, boat, viewer, rake, hipchain",clear,5,calm,160,30,0.25,1,,,,,,,,,,,,,,,,0.25,,
TRUE,4/3/2003,3/29/2003,,Beaver Harbour,,,BH3,,sunny,8:22,,,,3.7,,"walk, boat, viewer, rake, hipchain",clear,5,calm,,,,,,,,,,,,,,,,,,,,,BH3 spawn was reported but couldn't find it. must have been very light spot spawn.,
TRUE,4/3/2003,3/29/2003,,Beaver Harbour,,,BH4,,sunny,8:22,,,,3.7,,"walk, boat, viewer, rake, hipchain",clear,5,calm,200,10,,,,,,,,,,,,,,,5,1,,0,"BH4 was the two herring ponds, pawn on web",
TRUE,4/8/2003,4/1/2003,,Knight Inlet ,,,DB-1,Duncan Bight ,,,,12:15,,5.5,,,,,,84,2,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.1,"spawn was reported bu the Cape hazo on April 1, 2003",
TRUE,4/8/2003,4/1/2003,,Knight Inlet ,,,DB-2,Duncan Bight ,,,,12:15,,5.5,,,,,,114,3,,,1,0.8,,,,,,,,,1,0.2,,,,0.1,"spawn was reported bu the Cape hazo on April 1, 2003",
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W1,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,230,20,1,0.7,1,0.2,,,,,,,,,,,1,0.1,,0.2,0 = wood,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W2,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,91,12,,,1,0.9,,,,,,,,,,,1,0.1,,0.1,0 = wood,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W3,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,154,18,0.5,0.5,1,0.95,,,,,,,,,,,,,,0.15,,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W4,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,4484,2,,,2,0.7,,,,,,,,,1,0.3,,,,0.1,,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W5,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,6891,2,,,1.5,0.7,,,,,,,,,1,0.3,,,,0.15,,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W6,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,1019,2,,,1.5,0.7,,,,,,,,,1,0.3,,,,0.15,,
TRUE,4/9/2003,4/3/2003,4/4/2003,Wakeman Sound,west_side,W1-7,W7,,overcast,13:59,,,,6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,735,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,,
TRUE,4/10/2003,4/7/2003,,Thompson Sound,,,W1,,raining,,,,,,,"walk, boat, viewer, rake, hipchain",clear,3,choppy,572,2,,,2,0.95,,,,,,,,,1,0.05,,,,0.3,"lots of bird predation
had to leave the rest until wind goes down. too rough as we got to the outer sound.",
TRUE,4/10/2003,4/7/2003,,Thompson Sound,,,W2,,raining,,,,,,,"walk, boat, viewer, rake, hipchain",clear,3,choppy,10,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"lots of bird predation
had to leave the rest until wind goes down. too rough as we got to the outer sound.",
TRUE,4/10/2003,4/7/2003,,Thompson Sound,,,W3,,raining,,,,,,,"walk, boat, viewer, rake, hipchain",clear,3,choppy,80,2,,,2.5,0.9,,,,,,,,,1,0.1,,,,0.05,"lots of bird predation
had to leave the rest until wind goes down. too rough as we got to the outer sound.",
TRUE,4/10/2003,4/7/2003,,Thompson Sound,,,W4,,raining,,,,,,,"walk, boat, viewer, rake, hipchain",clear,3,choppy,263,1,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"lots of bird predation
had to leave the rest until wind goes down. too rough as we got to the outer sound.",
TRUE,4/10/2003,4/7/2003,,Thompson Sound,,,W5,,raining,,,,,,,"walk, boat, viewer, rake, hipchain",clear,3,choppy,60,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.1,"lots of bird predation
had to leave the rest until wind goes down. too rough as we got to the outer sound.",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W6,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,570,3,,,4,0.8,,,,,,,,,1,0.1,1,0.1,,0.2,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W7,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,140,10,,,,,2,1,,,,,,,,,,,,0.3,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W8,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,300,1,,,0.5,0.9,,,,,,,,,1,0.1,,,,0.2,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W9,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,291,4,,,2.5,0.8,,,,,,,,,1,0.1,1,0.1,,0.2,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W10,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,130,2,,,3,0.7,,,,,,,,,1,0.1,1,0.2,,0.1,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/11/2003,4/7/2003,,Thompson Sound,,,W11,,sunny,16.27,,,,5.6,,"walk, boat, viewer, rake, hipchain",clear,3,calm,1312,3,,,2.5,0.7,,,,,,,,,1,0.1,1,0.2,,0.2,"heavy bird predation
0 == barnacles
W8 and W10 are the total of spot spawns",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E1,,,,,,,,,,,,,30,2,,,2,0.95,,,,,,,,,1,0.05,,,,0.05,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E2,,,,,,,,,,,,,30,2,,,2,0.95,,,,,,,,,1,0.05,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E3,,,,,,,,,,,,,60,3,,,3,0.9,,,,,,,,,1,0.1,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E4,,,,,,,,,,,,,200,1,,,2.5,0.8,,,,,,,,,1,0.2,,,,0.2,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E5,,,,,,,,,,,,,45,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.3,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E6,,,,,,,,,,,,,30,1,,,0.5,1,,,,,,,,,,,,,,0.2,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E7,,,,,,,,,,,,,18,1,,,1,1,,,,,,,,,,,,,,0.2,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E8,,,,,,,,,,,,,60,1,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E9,,,,,,,,,,,,,30,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E10,,,,,,,,,,,,,30,2,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E11,,,,,,,,,,,,,10,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E12,,,,,,,,,,,,,5,1,,,0.25,1,,,,,,,,,,,,,,0.15,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E13,,,,,,,,,,,,,20,3,,,1,1,,,,,,,,,,,,,,0.2,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E14,,,,,,,,,,,,,60,2,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.15,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E15,,,,,,,,,,,,,45,10,,,3,0.9,,,,,,,,,1,0.1,,,,0.05,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E16,,,,,,,,,,,,,140,5,,,2.5,0.95,,,,,,,,,1,0.05,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,east_side,,E17,,,,,,,,,,,,,30,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,west_side,,W1,,,,,,,,,,,,,120,3,,,2,0.8,,,,,,,,,1,0.2,,,,0.15,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,west_side,,W2,,,,,,,,,,,,,200,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"10% eyed-up, 7-10 days",
TRUE,4/12/2003,4/1/2003,4/2/2003,Knight Inlet,west_side,,W3,,,,,,,,,,,,,400,2,,,2.5,0.9,,,,,,,,,1,0.1,,,,0.2,"10% eyed-up, 7-10 days",
TRUE,4/29/2003,4/29/2003,,Wakeman Sound,,,,,,,,,,,,,,,,30,1,,,2,1,,,,,,,,,,,,,,0.05,"fallers trail, small area ",
TRUE,5/2/2003,4/28/2003,4/29/2003,Kingcome Inlet,,K1,,,sunny,7:00,9:00,8:47,,3.2,,boat,clear,3,calm,5147,1.5,,,3,0.7,,,,,,,,,2,0.3,,,,0.1,"lots of bird predation
spawn was observed and recorded by Bill Proctor on a fishing trip May 2, 2003",
TRUE,5/9/2003,5/9/2003,,Wakeman Sound,,1,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,4,1,,0.05,0 == wood + limbs,
TRUE,6/2/2003,6/1/2003,,Port McNeill,,,PM1,,,,,,,,,,,,,16,8,,,6,1,,,,,,,,,,,,,,0,"piles 3'x26; deep = 1x8m = 16
last finger",
TRUE,6/2/2003,6/1/2003,,Port McNeill,,,PM2,,,,,,,,,,,,,33,1.5,,,2,0.6,,,,,,,,,2,0.4,,,,0.05,"piles 3'x26; deep = 1x8m = 16
last finger",
TRUE,6/2/2003,6/1/2003,,Port McNeill,,,PM3,,,,,,,,,,,,,21,2,,,1,0.7,0.5,0.1,,,,,,,1,0.2,,,,0.05,"piles 3'x26; deep = 1x8m = 16
last finger",
TRUE,3/8/2004,3/6/2004,,Tribune Channel,,1,,Bond Sound,overcast,10:30,11:30,8:15,,4.1,,"walk, boat, viewer, rake",clear,2,choppy,50,2,,,1.5,0.4,,,,,,,,,1,0.3,1,0.3,barnacles ,0.1,"0 = barnacles
150 seagulls on beach",
TRUE,3/8/2004,3/6/2004,,Tribune Channel,,1,,Bond Sound,overcast,10:30,11:30,8:15,,4.1,,"walk, boat, viewer, rake",clear,2,choppy,100,2,,,1.5,0.7,,,,,,,,,1,0.15,1,0.15,barnacles ,0.15,"0 = barnacles
150 seagulls on beach",
TRUE,3/8/2004,3/6/2004,,Tribune Channel,,1,,Bond Sound,overcast,10:30,11:30,8:15,,4.1,,"walk, boat, viewer, rake",clear,2,choppy,50,2,,,1.5,0.9,,,,,,,,,1,0.1,,,barnacles ,0.1,"0 = barnacles
150 seagulls on beach",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West1,W1,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake ",milty,1,calm,154,2,,,2.5,0.8,,,,,,,,,2,0.2,,,,0.2,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West1,W2,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake ",milty,1,calm,50,2,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West1,W3,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake ",milty,1,calm,80,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West1,W4,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake ",milty,1,calm,15,4,,,2.5,0.8,,,,,,,,,2,0.2,,,,0.1,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/9/2004,3/9/2004,,Knight Inlet,,GB1,GB1,,sunny,9:00,10:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,280,2,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.3,"lots of bird predation. area had just spawned, milk in tide. lines just above spawn area.",
TRUE,3/9/2004,3/9/2004,,Knight Inlet,,GB2,GB2,,sunny,9:00,10:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,300,3,,,1,0.9,,,,,,,,,1,0.1,,,,0.15,"lots of bird predation. area had just spawned, milk in tide. lines just above spawn area.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W5,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,537,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W6,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,414,2,,,3,0.9,,,,,,,,,2,0.1,,,,0.25,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W7,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,512,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W8,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,30,1,,,0.25,0.95,,,,,,,,,1,0.05,,,,0.25,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W9,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,30,1,,,0.25,1,,,,,,,,,,,,,,0.1,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W10,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,497,1,,,0.5,0.9,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/9/2004,3/1/2004,3/4/2004,Knight Inlet,,West2,W11,,sunny,10:30,12:00,8:45,,3.4,,"boat, viewer, rake",milty,1,calm,337,6,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,West4,FF1,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,368,10,,,2.5,0.8,,,2,0.1,,,,,1,0.1,,,,0.05,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,West4,E1,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,635,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.2,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,West4,E2,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,1129,4,,,4,0.9,,,,,,,,,3,0.1,,,,0.1,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,,West4,W17,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,125,5,,,3.5,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,,West4,W18,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,1169,5,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
no birds in the area at time of survey",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,west_side,West3,W12,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,200,1,,,0.25,0.9,,,,,,,,,1,0.1,,,,0.25,"all was surveyed.
no birds in area at time of survey.
map West3 ""includes"" west side W12 to W16 and east side E3 to E7",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,west_side,West3,W13,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,280,1,,,1,0.9,,,,,,,,,1,0.1,,,,0.4,"all was surveyed.
no birds in area at time of survey.
map West3 ""includes"" west side W12 to W16 and east side E3 to E7",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,west_side,West3,W14,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,286,2,,,3,0.8,,,,,,,,,1,0.2,,,,0.2,"all was surveyed.
no birds in area at time of survey.
map West3 ""includes"" west side W12 to W16 and east side E3 to E7",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,west_side,West3,W15,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,150,4,,,4,0.8,,,,,,,,,2,0.2,,,,0.1,"all was surveyed.
no birds in area at time of survey.
map West3 ""includes"" west side W12 to W16 and east side E3 to E7",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,west_side,West3,W16,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,1650,1,,,1,0.8,,,,,,,,,1,0.2,,,,0.3,"all was surveyed.
no birds in area at time of survey.
map West3 ""includes"" west side W12 to W16 and east side E3 to E7",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,east_side,West3,E3,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,241,3,,,2,0.9,,,,,,,,,1,0.1,,,,0.25,"all was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,east_side,West3,E4,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,300,1,,,0.25,1,,,,,,,,,,,,,,0.3,"all was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,east_side,West3,E5,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,50,10,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"all was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,east_side,West3,E6,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,20,6,,,1,0.95,,,,,,,,,1,0.05,,,,0.1,"all was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/1/2004,3/4/2004,Knight Inlet,east_side,West3,E7,,sunny,7:00,11:00,9:26,,3.3,,"boat, viewer, rake",milty,1,calm,1920,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.45,"all was surveyed.
no birds in the area at time of survey.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,East1,E8,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,420,1,,,0.5,0.95,,,,,,,,,1,0.05,,,,0.3,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East1,E9,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,50,10,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East1,E10,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,100,10,,,1.5,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East1,E11,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,30,5,,,3,0.8,,,,,,,,,2,0.2,,,,0.1,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East1,E12,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,30,2,,,3,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,East1,E13,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,30,3,,,1.5,0.95,,,,,,,,,1,0.05,,,,0.15,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/6/2004,,Knight Inlet,,East1,E14,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,50,2,,,2,0.95,,,,,,,,,1,0.05,,,,0.1,"all spawn observed was surveyed.
E11 and E12 few birds in the area. fish still in the area just off shore.",
TRUE,3/10/2004,3/8/2004,3/9/2004,Knight Inlet,,East2,E15,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,121,3,,,2,0.8,,,,,,,,,1,0.2,,,,0.1,"all spawn observed was surveyed.
E17, E18, E19 (old dump site, Ahnuhati)
heavy bird predation, fish were still in area just off shore of of gillnet reach",
TRUE,3/10/2004,3/8/2004,3/9/2004,Knight Inlet,,East2,E16,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,220,2,,,2.5,0.9,,,,,,,,,2,0.1,,,,0.1,"all spawn observed was surveyed.
E17, E18, E19 (old dump site, Ahnuhati)
heavy bird predation, fish were still in area just off shore of of gillnet reach",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East2,E17,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,150,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed.
E17, E18, E19 (old dump site, Ahnuhati)
heavy bird predation, fish were still in area just off shore of of gillnet reach",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East2,E18,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,80,4,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.15,"all spawn observed was surveyed.
E17, E18, E19 (old dump site, Ahnuhati)
heavy bird predation, fish were still in area just off shore of of gillnet reach",
TRUE,3/10/2004,3/9/2004,,Knight Inlet,,East2,E19,,sunny,11:00,14:00,9:26,,3.3,,"walk, boat, viewer, rake",milty,1,calm,237,2,,,1,0.95,,,,,,,,,1,0.05,,,,0.15,"all spawn observed was surveyed.
E17, E18, E19 (old dump site, Ahnuhati)
heavy bird predation, fish were still in area just off shore of of gillnet reach",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake1,W1,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,131,1,,,1,0.95,,,,,,,,,1,0.05,,,,0.2,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake1,W2,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,238,3,,,2.5,0.8,,,,,,,,,1,0.2,,,,0.15,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake1,W3,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,207,1,,,0.5,1,,,,,,,,,,,,,,0.4,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake1,W4,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,668,3,,,2,0.8,,,,,,,,,1,0.2,,,,0.1,"all spawn observed was surveyed
heavy bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W5,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,680,2,,,1.5,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
light bird predation",
TRUE,3/15/2004,3/14/2004,,Wakeman Sound,,Wake2,W6,,sunny,10:30,18:00,15:14,,4.8,,"boat, viewer, rake",milty,2,choppy,150,2,,,2,0.9,,,,,,,,,1,0.1,,,,0.1,"all spawn observed was surveyed
light bird predation",
